,HPG,VGC,HT1,FPT,BCM,CTD,GEX,VHL,CII,L10,VRC,KLB,VRE,DIG,VPD,HBC,VPS,DGC,VJC,STB,FCN,PNJ,NAB,PGB,ACB,NKG,GMD,HDB,VIP,MPC,VID,TCH,DPM,VHC,NLG,PLX,KDH,LGL,VNM,VOS,PDR,MWG,PHR,QCG,SBT,VND,TCB,HSG,LCG,HCM,VIB,KDC,SAB,EIB,NVL,HQC,SSI,VIC,TDC,SHB,DXG,REE,BID,VCB,CTS,MSB,PC1,VHM,VPB,GAS,TPB,DRC,HDC,CTG,OCB,BMI,LPB,ASM,KBC,CMG,VGG,MBB,IDC,POW,BCG,HNG,VCI,TLG,HAG,HVN,MSN,ITA,SZC,PAN,IJC,SCR,HU1,DHG,DPP,SDA
VRC,-0.019383387391796163,-0.029132461657014507,0.05287700518642542,-0.047400473157262694,-0.02695256952545067,-0.002250370441780648,-0.08994077527567779,-0.07958817667695205,-0.1410775211892496,0.05230417041944355,1.0,-0.03390149718227793,0.00805948163960171,-0.13088516507649128,-0.1136270917490399,0.042384998726979095,0.010013487602138832,-0.044934574987304944,0.07849430963472129,-0.031197935887889522,-0.04619971800510962,0.10066060233399726,-0.07471668422983209,-0.1799783540317469,0.011077998753909933,-0.06032155729622547,-0.040301345089324966,0.05660699006730556,-0.05243611090935415,0.03676236881324596,0.036792407702295055,-0.03406915952397796,-0.14922588292765085,0.025128881513579764,-0.0717040681379377,-0.0428573679031352,-0.06565480266931652,-0.0039370838028458975,-0.0037578821867273733,-0.0991995323791975,-0.11364975642767264,0.008161185080790022,-0.016144095120565596,-0.025644473353511884,0.05011217142468066,-0.02124149162245017,0.01267445811349288,-0.14992775417618692,-0.0751326125154932,-0.06475649004355033,-0.052239136092133376,-0.015964988932808295,0.01855598927124714,-0.04864761612699311,0.013032000987171182,-0.06988991720191248,0.04920519563196688,0.002755067995105184,-0.13814814083959448,0.05441980588191324,-0.02820554722492689,0.14229719340103938,0.08316943921959628,0.062250109935680885,-0.040333659542652396,-0.04060219358538548,-0.10564312803890763,-0.039874090926724934,0.02629838232355509,-0.05510845864880726,-0.005112976790660093,-0.02138175468207143,-0.07546819395972656,0.02931268869403033,-0.005087659894067002,-0.028459182478449457,-0.08923727127054826,0.07758939969458414,-0.061988475014357315,-0.05623154192693458,0.04759399266767386,0.0457485096939531,0.045900971107787916,-0.05935367804461059,0.0200046316188643,0.030810977009414778,0.013973812059108547,-0.00752337428046827,0.004898051943888838,0.013049932111862691,-0.04805911550546,0.21545111851360116,-0.010728264710382508,0.05015996095409567,-0.11431056890026688,-0.03591447682153464,-0.08395968801689328,-0.054467903154373984,-0.061862476726049644,0.03066392386096784
KLB,0.03312270425436071,0.17156914014659894,0.054022441557665085,0.28311694065170556,0.196155442532209,0.008327996515495381,0.04967632362578482,-0.039440483080264266,0.11501027155284142,-0.027583613514909646,-0.03390149718227793,1.0,-0.024786153829290072,0.10021384767232079,0.05728908096913171,0.19557491949913167,0.059611311103599095,0.191453450033831,-0.05095360253567559,-0.003168548825195197,0.17666139500312333,0.16850942655220044,0.0848857179717396,0.042771372587354584,0.14362916056380448,0.15945092191197802,0.13494961207174339,0.011374393336808926,0.11811874113096064,0.25142965254000593,0.06296979679555437,0.08978505285481284,0.05166079580438544,0.07363051148769745,0.1307472026749069,-0.029482740193456532,0.10221402311464915,-0.028150077103472466,-0.025124442997828858,-0.024957472478867464,0.008988018486203057,0.08214756123937912,0.16468335731404762,0.0754179639317113,0.12683719242373429,0.11445595984721249,0.016836464242991414,0.1402837091150208,0.19704606626066026,0.23946359247115837,0.09862565944209166,-0.06814464411406322,0.1436324120721298,0.12070858039344723,0.17212948830585642,0.22533226258252437,0.009271483666739836,0.13303842069468838,0.026209460343841823,0.13213019908891438,0.13998085170910354,0.11846762253296532,0.052325087588391196,0.11774199771215588,0.09921124250527907,0.04511086974235828,0.1994011604050339,0.10912671501411367,0.0076174583676174735,-0.035936003193417665,0.04872451635039119,0.2234937212005691,0.150418253688915,0.1009655713827182,0.030163427031566672,0.24500578753133687,-0.07172185361019826,0.14121921448108699,0.14679805292620904,0.3885955358569394,-0.03625419367673713,0.03283981617569224,0.07421364848456932,0.1101793730562905,-0.004015511963588048,0.25836099423687897,0.0889523260560847,0.06877561358062759,0.07652829560781275,0.20112989523416616,0.07595730994338779,-0.05593461246166616,0.15118066392976068,0.1700339758008438,0.09003735324269208,0.13432576454251924,-0.035456448014342265,0.25656947950819087,-0.07376625949018467,0.007171054295113221
VRE,0.26326688108749946,0.20866522242818902,0.21363922440459018,0.2210936097760851,0.15688301661842557,0.2007759281333001,0.45547085557019906,-0.11485095015010081,0.3807594743050669,0.22311898268615374,0.00805948163960171,-0.024786153829290072,1.0,0.43911972859556186,0.007139176091749154,0.19268641625258337,-0.0099354660948776,0.047862565900648475,0.33805355037448787,0.30682313092757935,0.20155703347309947,0.3261975286608775,0.23074166379533137,0.09652856520324794,0.33799109274175254,0.2673598759198209,0.20298366389830896,0.44213172220920094,0.1320186794644369,0.21011163509309144,-0.06449146323230327,0.43864071865539467,0.010570377545749252,0.11904471603980096,0.3653640555594234,0.0994337798060829,0.3983856689787309,0.22169719737906618,0.20105683574747865,0.2153136257067002,0.4371633756013434,0.4975105148186648,0.15346509210239043,0.034891285318784014,0.2214959336119842,0.4202671208233077,0.5507509138010904,0.23090961889333794,0.28011071279769206,0.33077005587174785,0.4712320947337129,-0.0328069671298862,0.11292008616729604,0.4407358870048569,0.3138968981620062,0.29249396421786994,0.4458222763948036,0.5814522666926848,0.2614399704948463,0.3732486063568884,0.414552537863663,0.20610410933199064,0.1125376168787515,0.10387878919320985,0.43228720306767043,0.3719710003749631,0.2684339046680623,0.7356235674384926,0.4585188518520085,0.09048695932971017,0.4108001298386428,0.2299062990080652,0.43233705639543746,0.3185474924917649,0.37109812738930154,0.22273870987037264,0.19772210012827893,0.26760308681574346,0.3420592842538645,0.14120882973547558,-0.10207310385662456,0.35777458164227144,0.17086679337540586,0.09968685819327462,-0.09289639727592426,0.18502515685441343,0.4035666758931642,0.24642544032002742,0.27192780941593253,0.27184542801320616,0.3759597822960299,0.018814986221318723,0.2711259450292727,0.08010763752206301,0.3963764051218205,0.3495408402398969,0.031187216184520663,0.14253653265841207,-0.09487839307648312,0.007566947514446446
DIG,0.45110703337218144,0.474416289970507,0.22143841654414856,0.23929552425360878,0.26316529666691085,0.2955420023940954,0.541545761555561,0.0010073055503507433,0.8044268166045847,0.07147976587867035,-0.13088516507649128,0.10021384767232079,0.43911972859556186,1.0,0.0676705323920805,0.44754327864193194,0.22597644143760068,0.16009222696213735,0.2159603198325452,0.35157713215326164,0.5811872851473546,0.314908598278224,0.32106577895724864,0.007410815152258174,0.4470968988666326,0.580953036059103,0.2674674044744471,0.4697166564469968,0.20216910559434212,0.23113957823720913,-0.03951596377398562,0.764015134718564,0.24117260190498915,0.23714903914409619,0.7100338651085941,0.09911342534436324,0.6514514926691173,0.19590132503616062,0.27099178447211036,0.33299101671670517,0.8978174732394694,0.5398464337180272,0.2517557772328359,0.22345647236513377,0.2544373184355382,0.6085037345570412,0.6009210631913267,0.5608990720215308,0.6075280617774612,0.5640832413242719,0.5892950929380109,-0.03297714025769737,0.19509085535599954,0.5921022343182787,0.5858604864964649,0.6624456326433006,0.5490980055933963,0.16465009274925438,0.5193550722071582,0.5512712321163764,0.8520023955534184,0.2646952701848529,0.31902399601964754,0.27769068811409936,0.6048590228968902,0.5006164058038224,0.3889669987508156,0.2693658439195665,0.6013941862058821,0.06073827570872028,0.5997740724725721,0.2595175029683975,0.8307343038833661,0.4288686649607421,0.5102963090613052,0.287854380431462,0.2206846024638436,0.4864606126433608,0.5595491848186458,0.2357284314107549,-0.017034090290605805,0.5213367948071655,0.3460737348778341,0.24926163404802154,-0.0716094376078601,0.250756009140384,0.488126878603586,0.27396464129953396,0.45060599233625376,0.41045031359603534,0.6173514898566829,-0.10314977911164253,0.48090899643724877,0.21127997268950136,0.704699395585683,0.7491311423945606,0.003101456269400253,0.2261967110966864,-0.08629633847244964,-0.004010790243088556
VPD,0.15660156652731014,0.20791150362213234,0.17673696906695255,0.1504778318800772,0.16420095873521917,-0.005992231202818134,0.08183687676145988,0.07395825497686108,0.0411605722666702,-0.007098603403538729,-0.1136270917490399,0.05728908096913171,0.007139176091749154,0.0676705323920805,1.0,0.10831379179218432,0.04793295043292377,0.1736592448718354,0.12028067079371947,-0.041205076759366105,0.09955059735167908,0.12479304637092263,0.040452023883367653,0.13572267589275144,0.19479719083968625,0.15349422254273903,0.22384222902308745,0.11690700178634292,0.22207395203106042,0.10227137197726342,-0.09555154593316853,0.06631570112747914,0.044972810286258075,0.04002039664832344,0.07453903453511025,0.17582214424742712,0.07909835460381945,0.07400678703720016,0.04750642024467968,0.19876477526847156,0.04027914267634941,0.10165878325313456,0.17444197593609684,0.1506050546157331,0.05145085351004867,0.10741096297654369,0.06595871013019607,0.1812750927335484,0.06269624310968962,0.0943732275748942,0.1897398279653105,0.0023842910688864983,0.10159203859738966,0.07631771268269738,0.03134999915951935,0.0941743247835489,0.012534958321406244,0.09272206544455965,0.08623596470715751,-0.02756009953697494,0.06558614329479419,0.09842723401569066,0.053840214493709314,0.0923891697029084,0.06605788516972122,0.11182797260398561,0.133877165403401,-0.012280831021528252,0.0832789103733716,0.135083931222821,0.1693183893816933,0.08650343860539327,0.1088028786555017,0.09179625402612776,0.12458229028334991,0.19617624494393845,0.03334200654340339,0.1335310674914403,0.11374749992691291,0.22254592748650467,-0.01043436890867703,0.018600457880878492,0.04111047818560738,0.18147111026257726,0.10359471782507006,0.009434455066035205,0.026863695114053777,0.14628336181310939,0.08322589600659656,0.1826148214620879,0.24189746284031022,0.010355368652862294,0.07704216358015877,0.19764134789429808,0.10587077700798067,0.14926907237353468,0.03748098790834084,0.18610905758156618,0.05305892480965105,-0.018569486392403085
HBC,0.45405556818817605,0.48489507303910157,0.2809608669781544,0.4002606319994177,0.32866905922647793,0.4661767073503331,0.2744280678649107,0.09083057827597456,0.42087440881099686,-0.0057622091326963885,0.042384998726979095,0.19557491949913167,0.19268641625258337,0.44754327864193194,0.10831379179218432,1.0,0.0342138761485859,0.22319926488814623,0.09340922064688531,0.3902366770525925,0.4231893331148394,0.32063793397924717,0.3524816277114924,-0.01727673535206554,0.5139169626121867,0.4160314554238309,0.2003341891981249,0.36929457874927335,0.33535037789016425,0.3854639350496347,-0.11051932580381964,0.4888826024277456,0.1000476368171165,0.33665291068869585,0.4957107257329022,0.05375583979785904,0.4901929810455386,0.13960060086978915,0.21549170531145243,0.23937794758702172,0.45883526270599606,0.4966763392183976,0.29059569813750874,0.22805086136272093,0.1653120720250863,0.4272963832060406,0.49097782847102,0.37331288531520324,0.36830922597822596,0.4278568656682267,0.4555885941152883,-0.012245843559161319,0.27400859834798597,0.4093707533738257,0.37440167907837385,0.5304698709174136,0.43379438352707994,0.17512427175870174,0.28605194190959166,0.387205509171601,0.4348503975141911,0.3617595307694819,0.338278031307171,0.3906543092977952,0.4315734592668555,0.43411207021662057,0.23962382026341106,0.2050127210712507,0.4173539417194349,-0.024900058826522378,0.5073455365854185,0.3160625769590554,0.447343355351103,0.4943396987400067,0.4652735867020899,0.33897683221187336,0.21458973778939422,0.4883094973739995,0.4400484290195641,0.48875527646049555,0.002007081132177891,0.4976284582225465,0.3632723263338062,0.28584468563550935,-0.028957015325640833,0.33963451942199124,0.38466667534539606,0.263959905908635,0.37778387861144486,0.31135473806273906,0.3734962009001858,0.005719415957810128,0.49054898253088197,0.20241596582240745,0.4043218255057592,0.4488606210718302,-0.06571543640160325,0.34975790340390955,-0.017959901454422878,-0.02795938566436181
VPS,0.09247999436359317,0.12079937721585093,0.052971140200660495,-0.05072608399668003,0.10549768434120918,0.02732039968378225,0.23047636179397096,0.05852492045944168,0.17134840050394173,0.05711394249517676,0.010013487602138832,0.059611311103599095,-0.0099354660948776,0.22597644143760068,0.04793295043292377,0.0342138761485859,1.0,0.03419559714130839,0.18764828820465307,0.002411929876086044,0.21854671415772153,0.0940233560675945,0.15965669355186496,0.07813125334154328,0.07222910254445969,0.20739915115644791,0.12007450499293082,0.10065933986224926,0.03782167679751191,0.008833153383644647,-0.06718720994850777,0.06747689987276577,0.04757689237145133,0.03468909015482326,0.10919542518844778,-0.013225604477002537,0.10026915656838965,-0.018617430399022257,0.008904259499829583,0.09175494901117875,0.17454164091212093,0.12456645594782303,0.09657062364088194,0.17169319609103673,0.04613394015216804,0.21773370138751588,0.16244767838167407,0.16065379952867437,0.21767332210794574,0.06780386443919467,0.1457900636234624,-0.08863357486029469,-0.003599697926146799,0.15724523623470152,0.19756891036017327,0.09963575610326823,0.09137325716844504,0.009368348946257623,0.14714320622333224,0.18363787481695085,0.211425015984572,0.1011095057135917,0.10051456509967012,0.10712272777597974,0.19572864318195857,0.13085194527034322,0.18306430826673967,0.03508380812993665,0.1599261536140073,0.00035619090832149613,0.1469737365081318,0.1264935134559613,0.2274591164108506,0.08720606890674575,0.08302953175825524,0.01726272765593013,0.039144986702528736,0.17004766533686005,0.15807411938886826,0.004546426524668593,0.10586920623857497,0.17758943602798077,0.0870204494664644,0.1349684229641585,-0.10757420713046094,-0.0597354339796542,0.10570379205307959,0.19169996980935303,0.10824598602532377,0.11301726093791735,0.22242717609681165,-0.0429856070287716,0.17013806235546627,0.12724575706158098,0.17183436582659492,0.23630692276785056,-0.14280991006645377,0.04162861014379904,0.020984065959551105,0.013990351347238859
DGC,0.2635416325282121,0.32582406577906753,0.28517313464912214,0.20614999669516215,0.2894056671867246,0.24279077640484006,0.11191162089367175,0.10803181209328153,0.23157743413819135,-0.05483399031168684,-0.044934574987304944,0.191453450033831,0.047862565900648475,0.16009222696213735,0.1736592448718354,0.22319926488814623,0.03419559714130839,1.0,0.041397269458044804,0.2285087226305349,0.1506508943522526,0.24870219765393597,0.18099465607230236,-0.07813506489512759,0.30109167659801744,0.2951169022158989,0.21423486185862786,0.25844290144481913,0.23026927170755568,0.1791787116268019,0.08131499492781512,0.23628071164748982,0.35117331259422113,0.23437488174492196,0.2443046680972211,0.05712723717159205,0.22404644235919174,-0.030136822068756307,0.1674748027484547,0.21005756212073046,0.20334260094751153,0.19534804816190643,0.3569727063680566,0.24302614611284143,0.17100611397182533,0.15109465787861648,0.22089563539097307,0.27387965267225534,0.24016925087114638,0.1901475749540103,0.22859720714809068,0.089369699232756,0.17913667900417682,0.18988915089682454,0.1419153341102249,0.21008595203011546,0.15585953751029535,0.120354483898439,0.10290739584720224,0.22398890406499217,0.2050898944564848,0.222395010533069,0.04079177851888272,0.07833733734129068,0.23879039384907494,0.18335605169609076,0.23294655340392129,0.07311447857960456,0.21001289967903325,0.0009576774138870117,0.23867151234687167,0.27642445437029856,0.2812575557730365,0.21837678047423137,0.2146465432565706,0.28715140797947636,0.0752530010370141,0.2617979675913235,0.3398012216889898,0.23517096687918734,0.04895214171445566,0.2111780789844916,0.29896053295526986,0.20979829953210336,-0.0002839741915535414,0.09876085884724636,0.12451932167067531,0.2389664631449983,0.180793123758479,0.3274920937846,0.21232264099056414,-0.07983243383216386,0.2991271720646695,0.22955344055164517,0.27361797149193495,0.16376817003329375,0.15300426285370677,0.252846866561337,-0.0640873713784818,0.2536296851774923
VJC,0.11552913768176605,0.05066287429676707,0.14331386229114987,0.06172518348912001,0.05505510578450744,0.220335221299336,0.292293770024531,-0.0706036783880945,0.18737163480354,-0.026039560493788878,0.07849430963472129,-0.05095360253567559,0.33805355037448787,0.2159603198325452,0.12028067079371947,0.09340922064688531,0.18764828820465307,0.041397269458044804,1.0,0.06616924897192517,0.18032549316327257,0.12652725432945558,0.08488376040321947,0.05850602858196642,0.12525403101550844,0.07936570168688473,0.18773471400041886,0.39785697222548333,0.08886506563942337,0.14779377049525763,0.01038057730184628,0.1723139237738424,-0.030203618259143646,-0.021117761970745195,0.17908313249147548,0.01381885106316132,0.26449200371673603,0.10030481681838303,0.05249828274579619,0.1006750705446828,0.265503711586177,0.26561755359173883,0.054517475002504166,0.008357275652298274,-0.011445233808900768,0.19353732444399085,0.3587336676127325,0.10509816911620884,0.11913034483941731,0.12566945907332502,0.23197767562339028,0.021671576504366713,0.09315210092062277,0.2181859203607808,0.14953386773659702,0.14304040471478865,0.212768545466392,0.33752210883160355,0.18319902475012007,0.1489551137309234,0.23782448985557625,0.032383134834026335,0.10730171885765002,0.07567233414301848,0.18886859683659446,0.15985110961579663,0.04710395623832088,0.29425197976513084,0.2931516959867577,-0.007014626949567406,0.23550708543454577,0.06420915663904285,0.2234343941896033,0.12152829408413576,0.24090817542026868,0.039242203468805775,0.11986884279282352,0.15381901975398238,0.22096083085023696,-0.028167279233019035,-0.11774050291360101,0.17099579736641918,0.027006871228876326,0.013023202823440341,-0.09261421323093813,0.1151834746400294,0.06984441201865689,0.19503426216154293,0.1587417626978632,0.08521026695283754,0.1631788665872173,0.008115605312848993,0.08687329513307986,-0.02508384372832465,0.15965123480616908,0.17745754116381948,-0.1156125300076567,0.11198583848009501,-0.023118203008658494,-0.07468379566687162
STB,0.5096755769524391,0.27233509786372434,0.13671936621626612,0.1882786430394863,0.1219387392632627,0.33925924650890005,0.3233534353560681,-0.015662898567936,0.34742392861764304,0.0019454376876216154,-0.031197935887889522,-0.003168548825195197,0.30682313092757935,0.35157713215326164,-0.041205076759366105,0.3902366770525925,0.002411929876086044,0.2285087226305349,0.06616924897192517,1.0,0.33780607356125314,0.24851867095000288,0.29504727711157713,-0.1515829124226797,0.44036497489865367,0.46744572383199173,0.25565018627571306,0.4627138055495943,0.1901542170623107,0.1851468196759367,-0.004130526315706224,0.40776801110383815,0.14161493476492412,0.32282932377496704,0.360165313663798,0.07206647089285291,0.46160019820953274,0.29216096592881696,0.2575436483360142,0.21598724699693003,0.4492464237781512,0.4381096204793314,0.2619332503972365,0.04572207772410042,0.1160057969123385,0.43330350424010444,0.4355170922416621,0.40863696349275946,0.3288473040074708,0.343351762714049,0.4782262690659096,0.09277114057519792,0.12332209820519836,0.41722749199226417,0.3432184484489829,0.39567061718383073,0.45945869390949023,0.08350410807896311,0.1825646673457798,0.4848411507772013,0.4323880360537654,0.27712841980645564,0.14491938589683676,0.1868389982157967,0.4015625895383471,0.3598596334932169,0.2921613885546594,0.1767311063626543,0.4511625270477283,-0.004432229234153075,0.48066730486261994,0.2672605202117654,0.40199391168458465,0.3382147744725856,0.4752748480483368,0.18850814893319937,0.20547822721647777,0.3872705823928699,0.31090640853120466,0.29978624305787105,-0.05265787114485531,0.42863635217018514,0.31129506360062625,0.28222918161483773,-0.03783800843197535,0.343239776470098,0.3935178074826048,0.2289932814848009,0.39058956909760634,0.33174226452743094,0.37641226318727355,-0.09986725702288386,0.3058840570659227,0.21045272713615656,0.381481522318637,0.4032005282778781,0.06776437408462356,0.2794968989052896,-0.04143633314588047,0.07388473666212085
FCN,0.4899879963364402,0.4938761613259791,0.35149886167736377,0.22354813758054565,0.27556607409769995,0.3972048788466346,0.4043589682428466,-0.05368060614391784,0.6081831722891505,0.047913148227185884,-0.04619971800510962,0.17666139500312333,0.20155703347309947,0.5811872851473546,0.09955059735167908,0.4231893331148394,0.21854671415772153,0.1506508943522526,0.18032549316327257,0.33780607356125314,1.0,0.226067176188057,0.34936032914197623,0.056043903027832985,0.4993159759651135,0.5593272874340525,0.3247330964637128,0.4171345892785797,0.27748247584873054,0.300300238950959,-0.023927091122308997,0.5484664837215257,0.23945329749070726,0.36322065757857513,0.490235724294372,0.07984796625501835,0.5227333055481479,0.26147264279620624,0.3330566605877575,0.23447069009334567,0.6073220064788428,0.4319568360066007,0.2972048138884063,0.30718766620093696,0.22115756442328086,0.5759707521153734,0.5226754458638693,0.5663348747285908,0.7809926439921648,0.5295711440457761,0.5358389769222457,0.007696549195764114,0.28653280757993504,0.5302776497380336,0.5248423434049002,0.5844895689819339,0.5237305101413507,0.1447061612812829,0.4965511627822869,0.534221057537372,0.6020053821908998,0.37994572460303927,0.2888022229354599,0.29229627347729104,0.5621668363213269,0.5149119712521398,0.3966577324127526,0.1771294731911164,0.5905167086590312,0.023051861554345163,0.534623207047643,0.42229964312811175,0.5845043351302167,0.37023757905301496,0.5138572710269181,0.3337198336075718,0.2726926302396581,0.5754825595268116,0.5298012850809062,0.3078683140496864,-0.13099203092694534,0.5409568180305027,0.347659684169139,0.29111913058682237,0.0575121377260877,0.18385762907785566,0.49634256906526075,0.33451628032955133,0.49279901164572565,0.40326314717457706,0.5313425521938885,-0.1713892537720826,0.5331075559384668,0.2578861835302218,0.5537532057534977,0.5692460614877397,-0.02583093501778863,0.31947043164018274,0.018770466179430335,-0.014058438360447506
PNJ,0.40749274909639965,0.31817181523032284,0.22106232603472328,0.4106210746407125,0.29134816904517336,0.45077966777516254,0.2186699147535114,-0.14121890073573776,0.1766170288257536,0.13576158535104227,0.10066060233399726,0.16850942655220044,0.3261975286608775,0.314908598278224,0.12479304637092263,0.32063793397924717,0.0940233560675945,0.24870219765393597,0.12652725432945558,0.24851867095000288,0.226067176188057,1.0,0.26068759198641045,-0.016348897303267624,0.4225455347668237,0.36522043613367383,0.27694985785617826,0.33600986687379286,0.304580991802298,0.23859531797922928,0.08873605138427237,0.3263734530923035,0.11952344320116479,0.38455513831612737,0.3932938946381418,0.1868847443490444,0.38774426079980745,0.1406255403433096,0.3136258784632928,0.1753452298779391,0.24988613660960332,0.5055748737339245,0.4179828057633495,0.13188907327365829,0.1570846441881211,0.27037834106752756,0.41121212504126636,0.34767472916726505,0.34560288055048705,0.3005227476236958,0.4309550737233945,0.0574148558395931,0.20082856778910094,0.32368971950569114,0.21033310063770044,0.2936844012050674,0.32068522580828857,0.2613053367469232,0.3069010480718365,0.3379913954528284,0.37426325499871066,0.4030731729899693,0.2864752916262664,0.331423429937375,0.25581190654641234,0.4061430533018777,0.23538203105898817,0.29812245978568513,0.3335319302026214,0.20555934601312795,0.3862041331473055,0.36121937952614397,0.2423968998236096,0.36149013776017885,0.3971416027507036,0.3211832020204771,0.09807356764009359,0.3606881590333112,0.3601764226030336,0.24265364135857304,-0.09931116959475855,0.3245139972862484,0.37335036235216057,0.24954232339078064,-0.08413425110006408,0.30074746406744524,0.32652447060280104,0.34490787488366415,0.20955792138250498,0.2880463191049515,0.4260955377729267,0.0757777727166501,0.4350870114499217,0.3381033410192,0.31026875141177795,0.3262762901438847,-0.043548826736767965,0.34859915443481904,-0.21313661990823046,0.019723945569513807
NAB,0.5651108433402885,0.3272575752711847,0.1917398522583303,0.38369871343194617,0.34569713206242797,0.323427206308964,0.25784736161678534,0.055388125915219855,0.30603813625445186,0.08930256647918801,-0.07471668422983209,0.0848857179717396,0.23074166379533137,0.32106577895724864,0.040452023883367653,0.3524816277114924,0.15965669355186496,0.18099465607230236,0.08488376040321947,0.29504727711157713,0.34936032914197623,0.26068759198641045,1.0,-0.11062346207771416,0.5616707221784459,0.4162190209344611,0.29090677776819396,0.44251305261739027,0.39146435388345363,0.2207097008374388,0.05016026865666293,0.33014862778128984,0.2829761877657685,0.3167016812993108,0.38176696585374464,0.13953490832260487,0.364571019752314,0.18666262487120508,0.38240205486035,0.27584145811377164,0.316341026076084,0.43200785048254653,0.3496333677499217,0.2501743889418299,0.44894464425930336,0.4217362687209454,0.4646186399351998,0.5185986825626098,0.35053708898660413,0.3899495898983104,0.5230003899923763,0.18495004056088007,0.3575135702665481,0.397169215393026,0.2914160802159354,0.43611882745014685,0.43338018942072526,0.16118016687955106,0.4069085976097942,0.5510235626152319,0.3300910401041513,0.32337185203242275,0.4268269663740578,0.5337474798774801,0.38276790104616054,0.5747283947436197,0.26524004276843816,0.2284658979843931,0.4866044958977003,0.12849006067147448,0.5156494704495224,0.32945647280487783,0.2816149866331901,0.5588104036245677,0.6094531319652933,0.25628775741496357,0.40685493784159904,0.4268593258519834,0.42962173084446936,0.29233682391767807,-0.0458718196181045,0.5218128548628351,0.4222575008034003,0.2687555188326481,0.08071078604968274,0.37489544422119214,0.3445420463336665,0.2647194551104174,0.3719743657780341,0.4176854264312406,0.49136300306199326,0.003188793554925511,0.3780307394204079,0.38709428150024616,0.4657501365793677,0.355790084670057,-0.040546821986529036,0.29445236077646275,0.06667688400558286,-0.01751441449821202
